Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2024-01-26 00:00:00+09:00,135577.16353400736,137966.1884420956,135378.078125,135378.078125,3247410,0.0,0.0,0.0
2024-01-29 00:00:00+09:00,134880.36979166666,136373.51041666666,134382.65625,134382.65625,2311854,0.0,0.0,0.0
2024-01-30 00:00:00+09:00,134681.28540449234,137169.85313184807,133785.40102264428,136273.96875,2297631,0.0,0.0,0.0
2024-01-31 00:00:00+09:00,134183.5739606533,135975.34275241278,132989.06143281364,134084.03125,2815362,0.0,0.0,0.0
2024-02-01 00:00:00+09:00,132491.3427020535,134979.9103711379,131097.74480736622,132093.171875,3778274,0.0,0.0,0.0
2024-02-02 00:00:00+09:00,131695.01436249074,134681.29586730912,131595.47164566346,134283.125,3708253,0.0,0.0,0.0
2024-02-05 00:00:00+09:00,134283.12628732048,135179.0107473545,131097.75931831065,131695.015625,3300954,0.0,0.0,0.0
2024-02-06 00:00:00+09:00,133088.60104166667,137767.10833333334,131396.375,137368.9375,4672324,0.0,0.0,0.0
2024-02-07 00:00:00+09:00,135975.33958333332,137866.65104166666,134880.36979166666,137368.9375,3348045,0.0,0.0,0.0
2024-02-08 00:00:00+09:00,138364.37675070026,142346.08543417367,137269.4068627451,142147.0,5780714,0.0,0.0,0.0
2024-02-13 00:00:00+09:00,146128.69583333333,149314.0625,144336.9270833333,149314.0625,6902585,0.0,0.0,0.0
2024-02-14 00:00:00+09:00,145630.99049050102,148517.7291946873,144237.3924953766,148020.015625,4396924,0.0,0.0,0.0
2024-02-15 00:00:00+09:00,150608.1187667898,152001.71669325052,147323.20936870383,148219.09375,3560211,0.0,0.0,0.0
2024-02-16 00:00:00+09:00,149911.32623041552,149911.32623041552,145033.7332786955,146128.703125,3265836,0.0,0.0,0.0
2024-02-19 00:00:00+09:00,145531.4466292135,152499.43654990086,145332.36120290813,150608.125,3997323,0.0,0.0,0.0
2024-02-20 00:00:00+09:00,149612.70527657086,150409.04702122326,146825.50917028743,148915.90625,3507601,0.0,0.0,0.0
2024-02-21 00:00:00+09:00,146427.3291002517,151504.0074035235,146427.3291002517,148318.640625,4278500,0.0,0.0,0.0
2024-02-22 00:00:00+09:00,153793.48951677317,155784.34375,151902.17799520766,155784.34375,5966352,0.0,0.0,0.0
2024-02-23 00:00:00+09:00,166136.78667131352,166136.78667131352,159069.2541047088,160661.9375,7012032,0.0,0.0,0.0
2024-02-26 00:00:00+09:00,157675.65713844253,164046.39076019777,157675.65713844253,161060.109375,4329477,0.0,0.0,0.0
2024-02-27 00:00:00+09:00,158272.90840377114,159268.3355006502,152598.97395156047,153096.6875,6107954,0.0,0.0,0.0
2024-02-28 00:00:00+09:00,153793.47418908228,158471.98117088608,153096.67527689875,157277.46875,3666960,0.0,0.0,0.0
2024-02-29 00:00:00+09:00,154191.66347231113,157675.65845070424,153793.49261763765,155485.71875,3386307,0.0,0.0,0.0
2024-03-04 00:00:00+09:00,160263.76041666666,167331.29270833332,159965.13229166667,165738.609375,5230909,0.0,0.0,0.0
2024-03-05 00:00:00+09:00,164345.0290919029,168227.19513344392,163349.60190176417,165041.828125,3612530,0.0,0.0,0.0
2024-03-06 00:00:00+09:00,163349.59067104053,164743.18864142112,161955.9927006599,162155.078125,2672526,0.0,0.0,0.0
2024-03-07 00:00:00+09:00,163747.7510517738,165141.34893306548,160263.7563485446,164145.921875,3052700,0.0,0.0,0.0
2024-03-08 00:00:00+09:00,169023.52492364746,174100.20323407504,168525.81136380162,171113.921875,5089650,0.0,0.0,0.0
2024-03-11 00:00:00+09:00,164245.47287665066,168127.63859918967,163946.84474414767,165838.15625,3450905,0.0,0.0,0.0
2024-03-12 00:00:00+09:00,165340.43645330417,166435.4062311406,163250.0396047073,164942.265625,3102706,0.0,0.0,0.0
2024-03-13 00:00:00+09:00,167829.01054400977,168923.98036369192,161259.19162591686,162851.875,5072935,0.0,0.0,0.0
2024-03-14 00:00:00+09:00,162851.86662291538,163449.12285747373,160363.29897892216,161159.640625,3655060,0.0,0.0,0.0
2024-03-15 00:00:00+09:00,158870.1604373449,162155.069769696,157874.73336693548,160462.84375,4099531,0.0,0.0,0.0
2024-03-18 00:00:00+09:00,160462.86320754717,163747.77293822277,160263.7777693244,163548.6875,2696598,0.0,0.0,0.0
2024-03-19 00:00:00+09:00,160960.5625292603,161060.10523954433,156879.3114076155,159467.421875,4159293,0.0,0.0,0.0
2024-03-20 00:00:00+09:00,159467.42408146965,160661.93662140577,153395.3186701278,155784.34375,5692523,0.0,0.0,0.0
2024-03-21 00:00:00+09:00,164444.55922794118,170616.20733455883,161856.44873161765,169222.609375,9205769,0.0,0.0,0.0
2024-03-22 00:00:00+09:00,168227.1895244405,173104.78259349233,166634.50607332154,169023.53125,5400916,0.0,0.0,0.0
2024-03-25 00:00:00+09:00,169720.32924107142,174000.66599025976,167729.47493912338,168625.359375,3434516,0.0,0.0,0.0
2024-03-26 00:00:00+09:00,171213.45731879954,178679.16039956117,171113.91461105607,175792.421875,6549669,0.0,0.0,0.0
2024-03-27 00:00:00+09:00,175891.96867239237,182163.15940604304,174796.99886175495,180371.390625,5774536,0.0,0.0,0.0
2024-03-28 00:00:00+09:00,177479.86567059485,181567.88504840067,177479.86567059485,177679.28125,3424716,300.0,0.0,0.0
2024-03-29 00:00:00+09:00,178676.35409836064,183362.6200819672,177081.02950819672,182465.25,3035080,0.0,0.0,0.0
2024-04-01 00:00:00+09:00,185855.32324797843,189943.34269710243,184459.41416778977,184957.953125,2723474,0.0,0.0,0.0
2024-04-02 00:00:00+09:00,187450.6417740204,189444.7975375738,183861.16139962425,185755.609375,4207759,0.0,0.0,0.0
2024-04-03 00:00:00+09:00,181468.17749023438,183163.20991734095,177679.28147670202,178676.359375,5416518,0.0,0.0,0.0
2024-04-04 00:00:00+09:00,183861.1602726064,187949.17956283243,183462.32912234042,187450.640625,5344102,0.0,0.0,0.0
2024-04-05 00:00:00+09:00,184259.98379376368,187051.8017300328,181268.75029061816,182265.828125,4043133,0.0,0.0,0.0
2024-04-08 00:00:00+09:00,183362.6259571606,183362.6259571606,179474.02214403974,180670.515625,3278855,0.0,0.0,0.0
2024-04-09 00:00:00+09:00,181767.30013839528,184758.5338214188,181169.0534017906,182365.546875,2302751,0.0,0.0,0.0
2024-04-11 00:00:00+09:00,182365.55569101646,187849.484375,181867.0167197452,187849.484375,4098231,0.0,0.0,0.0
2024-04-12 00:00:00+09:00,188148.59184064835,190840.70205776414,186453.55948172358,186852.390625,3097301,0.0,0.0,0.0
2024-04-15 00:00:00+09:00,184858.24435441018,187849.47808182784,182465.25737247607,187650.0625,2672047,0.0,0.0,0.0
2024-04-16 00:00:00+09:00,183861.1692490229,184957.95496580124,177778.99391052485,178576.65625,4956035,0.0,0.0,0.0
2024-04-17 00:00:00+09:00,179075.18256855063,181966.7083449916,177180.73464605483,178177.8125,4340591,0.0,0.0,0.0
2024-04-18 00:00:00+09:00,175485.70625342842,182764.37475143993,174887.45952756447,181767.296875,4170243,0.0,0.0,0.0
2024-04-19 00:00:00+09:00,176682.21339440276,177978.4147342037,169004.71315096653,172793.609375,7545976,0.0,0.0,0.0
2024-04-22 00:00:00+09:00,170201.19241695805,171896.2247960373,166512.00429778555,171098.5625,5882906,0.0,0.0,0.0
2024-04-23 00:00:00+09:00,172095.65283260233,173192.43856907895,169204.1268000731,170500.328125,3975371,0.0,0.0,0.0
2024-04-24 00:00:00+09:00,178377.23925020857,179673.44054157397,175784.83666747776,179274.609375,4254632,0.0,0.0,0.0
2024-04-25 00:00:00+09:00,173292.13355436694,176183.65937316822,170101.484375,170101.484375,5332149,0.0,0.0,0.0
2024-04-26 00:00:00+09:00,175685.12846245783,177778.99208204442,174388.9271741423,177280.453125,5471765,0.0,0.0,0.0
2024-04-29 00:00:00+09:00,178576.64923251848,179872.85048322912,175086.8766344514,175386.0,2892809,0.0,0.0,0.0
2024-04-30 00:00:00+09:00,175386.00116604476,178476.942630597,173292.13759328358,173690.96875,3655060,0.0,0.0,0.0
2024-05-02 00:00:00+09:00,168506.1757452477,174189.52013428858,168506.1757452477,173092.734375,3168250,0.0,0.0,0.0
2024-05-03 00:00:00+09:00,176482.78660868938,176981.32555391165,172693.890625,172693.890625,2336256,0.0,0.0,0.0
2024-05-07 00:00:00+09:00,178875.77192371938,180371.38874582405,178776.06413557907,179075.1875,4349589,0.0,0.0,0.0
2024-05-08 00:00:00+09:00,177081.04382022473,178875.78412921348,175485.7191011236,177479.875,2304744,0.0,0.0,0.0
2024-05-09 00:00:00+09:00,178476.94929446978,178875.78046607753,174887.46875,174887.46875,2861600,0.0,0.0,0.0
2024-05-10 00:00:00+09:00,175984.24767231796,179573.72807809894,175884.53988326847,179374.3125,2813668,0.0,0.0,0.0
2024-05-13 00:00:00+09:00,179474.02577529923,183462.3374591948,178476.94785432535,183262.921875,3230023,0.0,0.0,0.0
2024-05-14 00:00:00+09:00,183661.7455814895,185257.07019023207,181268.7586683756,184758.53125,2763069,0.0,0.0,0.0
2024-05-16 00:00:00+09:00,190541.58327396374,193433.10913212434,190541.58327396374,192436.03125,5083178,0.0,0.0,0.0
2024-05-17 00:00:00+09:00,191438.95734597155,192934.57420023697,189345.09375,189345.09375,2841394,0.0,0.0,0.0
2024-05-20 00:00:00+09:00,191738.07127827458,192635.44134665965,188048.88321935822,189544.5,3592128,0.0,0.0,0.0
2024-05-21 00:00:00+09:00,192834.86215820312,192934.56994628906,190641.2908203125,191438.953125,2468109,0.0,0.0,0.0
2024-05-22 00:00:00+09:00,191339.24517102932,197122.296875,190342.1672910344,197122.296875,3949439,0.0,0.0,0.0
2024-05-23 00:00:00+09:00,202905.3507421875,203403.8896875,197620.837921875,199415.578125,4681849,0.0,0.0,0.0
2024-05-24 00:00:00+09:00,199216.16536064955,201908.27570336103,196922.88617982125,198019.671875,3793872,0.0,0.0,0.0
2024-05-27 00:00:00+09:00,202905.35898728287,208389.2876085608,198518.21609026054,200911.203125,4774882,0.0,0.0,0.0
2024-05-28 00:00:00+09:00,201908.265625,204899.49918981481,199914.10991512347,201908.265625,2084945,0.0,0.0,0.0
2024-05-29 00:00:00+09:00,209386.34953703705,209386.34953703705,199914.10991512347,201908.265625,3073139,0.0,0.0,0.0
2024-05-30 00:00:00+09:00,201908.27019193917,201908.27019193917,195128.140625,195128.140625,2402236,0.0,0.0,0.0
2024-05-31 00:00:00+09:00,193831.94575845666,194629.60808668076,187650.06271471985,188647.140625,5958829,0.0,0.0,0.0
2024-06-03 00:00:00+09:00,188946.2497988543,194031.34675914005,187650.04861289906,193632.515625,2982443,0.0,0.0,0.0
2024-06-04 00:00:00+09:00,195826.0977108122,195925.80549987065,192336.32509376615,192735.15625,1996780,0.0,0.0,0.0
2024-06-05 00:00:00+09:00,188846.54951277748,194629.6011874032,188248.3027878162,193133.984375,2709631,0.0,0.0,0.0
2024-06-07 00:00:00+09:00,198917.0483810241,206893.671875,196723.47692018072,206893.671875,4805326,0.0,0.0,0.0
2024-06-10 00:00:00+09:00,205398.04732572116,208887.81997445913,204400.96942608172,207392.203125,2448961,0.0,0.0,0.0
2024-06-11 00:00:00+09:00,209386.35220588237,214371.74154411766,205398.0407352941,211879.046875,3070163,0.0,0.0,0.0
2024-06-12 00:00:00+09:00,211380.51627906977,215368.82790697674,210383.43837209302,214371.75,2151331,0.0,0.0,0.0
2024-06-13 00:00:00+09:00,225339.6085304054,225838.1474873311,218360.06313344595,221351.296875,5777279,0.0,0.0,0.0
2024-06-14 00:00:00+09:00,224342.5304015837,224342.5304015837,215368.82918552036,220354.21875,3311223,0.0,0.0,0.0
2024-06-17 00:00:00+09:00,218360.0633408072,228829.38144618834,218360.0633408072,222348.375,2198340,0.0,0.0,0.0
2024-06-18 00:00:00+09:00,226336.68143656716,233814.765625,226336.68143656716,233814.765625,3136231,0.0,0.0,0.0
2024-06-19 00:00:00+09:00,234313.30433618845,242289.92746252677,230823.5317184154,232817.6875,3758652,0.0,0.0,0.0
2024-06-20 00:00:00+09:00,232817.68842105262,237803.07789473684,230324.99368421052,236806.0,2927358,0.0,0.0,0.0
2024-06-21 00:00:00+09:00,229826.44624732906,233814.757678953,229327.90731837606,233316.21875,3848394,0.0,0.0,0.0
2024-06-24 00:00:00+09:00,227333.76457399104,229327.92040358746,219357.14125560538,222348.375,5080726,0.0,0.0,0.0
2024-06-25 00:00:00+09:00,214870.2760763889,224342.515625,214371.7371527778,224342.515625,5730999,0.0,0.0,0.0
2024-06-26 00:00:00+09:00,227333.7674050633,237803.08564082277,226835.2284414557,236307.46875,5166862,0.0,0.0,0.0
2024-06-27 00:00:00+09:00,229119.40542415433,238603.65096458775,227122.72215248414,236107.796875,3763005,300.0,0.0,0.0
2024-06-28 00:00:00+09:00,235109.4552391649,237106.1385108351,232114.43033165962,236107.796875,2368287,0.0,0.0,0.0
2024-07-01 00:00:00+09:00,233112.76987128452,236107.79475185776,231615.25743099788,235109.453125,1709955,0.0,0.0,0.0
2024-07-02 00:00:00+09:00,235109.44558189655,236606.95797413794,230117.73760775864,231615.25,2343947,0.0,0.0,0.0
2024-07-03 00:00:00+09:00,230616.91684322036,235608.625,224626.86705508476,235608.625,3315677,0.0,0.0,0.0
2024-07-04 00:00:00+09:00,240101.16538722825,240101.16538722825,224626.8699048913,229618.578125,7599882,0.0,0.0,0.0
2024-07-05 00:00:00+09:00,228121.0627648305,237106.1374470339,227122.72113347458,235608.625,4041293,0.0,0.0,0.0
2024-07-08 00:00:00+09:00,233611.9364293362,236606.96125535332,232114.42401632763,233112.765625,2309023,0.0,0.0,0.0
2024-07-09 00:00:00+09:00,235109.44398584907,240600.32272012578,232613.59001572328,238104.46875,4810781,0.0,0.0,0.0
2024-07-10 00:00:00+09:00,237106.12823614015,238603.640625,233611.93266213388,238603.640625,2579373,0.0,0.0,0.0
2024-07-11 00:00:00+09:00,242097.84054071576,248087.89020357883,240600.328125,240600.328125,5336097,0.0,0.0,0.0
2024-07-12 00:00:00+09:00,231615.25214592274,235608.61856223177,229618.56893776826,232613.59375,4972976,0.0,0.0,0.0
2024-07-15 00:00:00+09:00,234610.28634510867,235109.45716711954,226124.3823709239,229618.578125,3301380,0.0,0.0,0.0
2024-07-16 00:00:00+09:00,226124.37332349786,234610.2769581545,223628.5193133047,232613.59375,3982189,0.0,0.0,0.0
2024-07-17 00:00:00+09:00,229119.40274234695,229618.57355442178,220134.328125,220134.328125,6051510,0.0,0.0,0.0
2024-07-18 00:00:00+09:00,212147.59375,214643.44779411764,208653.3980882353,212147.59375,8847665,0.0,0.0,0.0
2024-07-19 00:00:00+09:00,208154.22091288783,213645.09964200476,206656.70853221955,209152.5625,4519170,0.0,0.0,0.0
2024-07-22 00:00:00+09:00,208653.39771341463,209152.56852134145,200167.49397865855,204660.03125,6662441,0.0,0.0,0.0
2024-07-23 00:00:00+09:00,208154.2269054878,209152.56852134145,200167.49397865855,204660.03125,5976519,0.0,0.0,0.0
2024-07-24 00:00:00+09:00,201665.01363908872,212147.60098171464,199668.3303357314,208154.234375,4838734,0.0,0.0,0.0
2024-07-25 00:00:00+09:00,195874.62424342104,198470.31243421053,188686.5646381579,189684.90625,12503762,0.0,0.0,0.0
2024-07-26 00:00:00+09:00,190483.58025938476,194177.4442371611,185791.3746659932,191481.921875,8769107,0.0,0.0,0.0
2024-07-29 00:00:00+09:00,194676.62001533742,195375.45916411042,191881.2634202454,195275.625,4017366,0.0,0.0,0.0
2024-07-30 00:00:00+09:00,190982.754292946,191881.26176217574,186190.71445705398,188586.734375,5165131,0.0,0.0,0.0
2024-07-31 00:00:00+09:00,187688.22649023638,194676.6179021069,184892.86992548816,194277.28125,6439929,0.0,0.0,0.0
2024-08-01 00:00:00+09:00,201165.83888385928,201165.83888385928,192979.4375,192979.4375,6457167,0.0,0.0,0.0
2024-08-02 00:00:00+09:00,183295.51829532333,183694.8549364896,172114.09234266743,172912.765625,13050139,0.0,0.0,0.0
2024-08-05 00:00:00+09:00,167721.39013452915,170916.08327994877,151348.5877642537,155841.125,12358821,0.0,0.0,0.0
2024-08-06 00:00:00+09:00,164826.19382826818,166124.03787416004,161232.16416272143,163428.515625,10717321,0.0,0.0,0.0
2024-08-07 00:00:00+09:00,160633.16486082398,170716.41511001182,157138.9692299173,169019.234375,9732037,0.0,0.0,0.0
2024-08-08 00:00:00+09:00,162330.34235388617,167921.055251683,160932.66412943698,163129.015625,5370361,0.0,0.0,0.0
2024-08-09 00:00:00+09:00,172513.43790087462,172513.43790087462,168520.07128279883,171215.59375,5141277,0.0,0.0,0.0
2024-08-12 00:00:00+09:00,174210.61467161018,179501.8253177966,172313.7655720339,176706.46875,4413736,0.0,0.0,0.0
2024-08-13 00:00:00+09:00,179601.66047622322,182097.5145684442,178503.48467564597,181598.34375,4234287,0.0,0.0,0.0
2024-08-14 00:00:00+09:00,187688.21906802358,187788.0532271023,184393.6918184253,186390.375,4420516,0.0,0.0,0.0
2024-08-16 00:00:00+09:00,195674.96400851276,199668.3306209314,194377.11985947672,199368.828125,6959688,0.0,0.0,0.0
2024-08-19 00:00:00+09:00,199568.48713898918,199568.48713898918,192080.9250902527,193578.4375,3977026,0.0,0.0,0.0
2024-08-20 00:00:00+09:00,198370.48647189533,202164.18475369303,197771.48148003255,199368.828125,4258190,0.0,0.0,0.0
2024-08-21 00:00:00+09:00,192679.93039330217,195075.95025311527,190783.0813376168,192280.59375,4508983,0.0,0.0,0.0
2024-08-22 00:00:00+09:00,191681.58555729984,194077.6053767661,188686.56078296705,190783.078125,3166217,0.0,0.0,0.0
2024-08-23 00:00:00+09:00,185691.54582210243,188986.07324797843,185092.5408355795,185192.375,4371332,0.0,0.0,0.0
2024-08-26 00:00:00+09:00,187488.5575932628,188187.39673232182,179302.15625,179302.15625,4913204,0.0,0.0,0.0
2024-08-27 00:00:00+09:00,176506.79614285714,179901.15760714284,173112.43467857142,174709.78125,5796566,0.0,0.0,0.0
2024-08-28 00:00:00+09:00,174709.78719325154,180500.16871165644,173711.44555214723,179002.65625,5590086,0.0,0.0,0.0
2024-08-29 00:00:00+09:00,167322.06065851502,171415.26142641425,166922.72399823216,169418.578125,8284585,0.0,0.0,0.0
2024-08-30 00:00:00+09:00,170716.41515544042,175208.95239637306,169119.06858088658,173411.9375,4498221,0.0,0.0,0.0
2024-09-02 00:00:00+09:00,173312.10086206897,174609.94493534483,168120.72456896552,173711.4375,3507670,0.0,0.0,0.0
2024-09-03 00:00:00+09:00,172613.26196709744,173511.76940359478,168020.890625,168020.890625,3286574,0.0,0.0,0.0
2024-09-04 00:00:00+09:00,152646.43219072997,158736.3160125969,152646.43219072997,154543.28125,10020391,0.0,0.0,0.0
2024-09-05 00:00:00+09:00,156739.63633155584,162729.68612766624,156340.29967848182,159135.65625,5349484,0.0,0.0,0.0
2024-09-06 00:00:00+09:00,156839.46411445012,157937.63986572888,154643.11261189257,156140.625,3459914,0.0,0.0,0.0
2024-09-09 00:00:00+09:00,151548.2639928344,157438.47978702228,150250.419834793,156739.640625,4484162,0.0,0.0,0.0
2024-09-10 00:00:00+09:00,157138.97411575564,161431.84316720258,154044.11503215434,155242.125,4718523,0.0,0.0,0.0
2024-09-11 00:00:00+09:00,156539.96024173027,158436.80924976146,154044.10628379454,156939.296875,3203928,0.0,0.0,0.0
2024-09-12 00:00:00+09:00,164926.03273104265,171015.91650622038,163528.35448755923,168520.0625,8628996,0.0,0.0,0.0
2024-09-13 00:00:00+09:00,166223.87961647726,166423.5479403409,160832.8348721591,162530.015625,5246578,0.0,0.0,0.0
2024-09-19 00:00:00+09:00,154443.44275605367,155441.78433818716,144460.0269347186,152546.59375,15001257,0.0,0.0,0.0
2024-09-20 00:00:00+09:00,160233.8302633673,160533.33274984086,155641.45880410567,156839.46875,7155655,0.0,0.0,0.0
2024-09-23 00:00:00+09:00,155541.6256558642,162629.8512152778,155441.79149305556,161731.34375,4497592,0.0,0.0,0.0
2024-09-24 00:00:00+09:00,163428.52770451072,163428.52770451072,158935.99029051987,163228.859375,3442530,0.0,0.0,0.0
2024-09-25 00:00:00+09:00,166423.55331215973,169019.2416061706,164726.3725045372,165025.875,4665075,0.0,0.0,0.0
2024-09-26 00:00:00+09:00,178104.14593698175,180600.0,175907.7943615257,180600.0,9519633,0.0,0.0,0.0
2024-09-27 00:00:00+09:00,187500.0,189300.0,183800.0,183800.0,6886272,300.0,0.0,0.0
2024-09-30 00:00:00+09:00,183700.0,183800.0,174600.0,174600.0,4859468,0.0,0.0,0.0
2024-10-02 00:00:00+09:00,172700.0,175500.0,169100.0,169100.0,4720638,0.0,0.0,0.0
2024-10-04 00:00:00+09:00,171700.0,175600.0,170700.0,174100.0,3633358,0.0,0.0,0.0
2024-10-07 00:00:00+09:00,178400.0,184900.0,176000.0,184900.0,3904925,0.0,0.0,0.0
2024-10-08 00:00:00+09:00,182200.0,185000.0,178000.0,178000.0,3988028,0.0,0.0,0.0
2024-10-10 00:00:00+09:00,184500.0,188100.0,183400.0,186700.0,6325045,0.0,0.0,0.0
2024-10-11 00:00:00+09:00,190000.0,191200.0,185100.0,186000.0,3475666,0.0,0.0,0.0
2024-10-14 00:00:00+09:00,186900.0,192300.0,186900.0,186000.0,3309274,0.0,0.0,0.0
2024-10-15 00:00:00+09:00,191900.0,193200.0,189700.0,192900.0,4060365,0.0,0.0,0.0
2024-10-16 00:00:00+09:00,184700.0,192500.0,183600.0,188700.0,4787317,0.0,0.0,0.0
2024-10-17 00:00:00+09:00,191200.0,196000.0,188700.0,196000.0,3996946,0.0,0.0,0.0
2024-10-18 00:00:00+09:00,198200.0,198200.0,186200.0,187300.0,5509895,0.0,0.0,0.0
2024-10-21 00:00:00+09:00,189400.0,192300.0,188000.0,190900.0,2428544,0.0,0.0,0.0
2024-10-22 00:00:00+09:00,195300.0,195300.0,187500.0,187800.0,3466963,0.0,0.0,0.0
2024-10-23 00:00:00+09:00,188500.0,196700.0,188000.0,196000.0,4366079,0.0,0.0,0.0
2024-10-24 00:00:00+09:00,193500.0,202000.0,190000.0,198200.0,6344515,0.0,0.0,0.0
2024-10-25 00:00:00+09:00,203000.0,206000.0,199400.0,201000.0,5530362,0.0,0.0,0.0
2024-10-28 00:00:00+09:00,203500.0,205000.0,194200.0,196000.0,4114186,0.0,0.0,0.0
2024-10-29 00:00:00+09:00,196000.0,197000.0,189100.0,190300.0,4067991,0.0,0.0,0.0
2024-10-30 00:00:00+09:00,190200.0,195400.0,189400.0,195000.0,3580400,0.0,0.0,0.0
2024-10-31 00:00:00+09:00,189900.0,192900.0,186100.0,186300.0,4573282,0.0,0.0,0.0
2024-11-01 00:00:00+09:00,182500.0,184900.0,180500.0,182200.0,3478519,0.0,0.0,0.0
2024-11-04 00:00:00+09:00,185200.0,194000.0,183700.0,194000.0,3569575,0.0,0.0,0.0
2024-11-05 00:00:00+09:00,193600.0,198800.0,192100.0,193200.0,3560310,0.0,0.0,0.0
2024-11-06 00:00:00+09:00,197700.0,199200.0,192700.0,195800.0,3460361,0.0,0.0,0.0
2024-11-07 00:00:00+09:00,197400.0,198300.0,193100.0,195800.0,2976546,0.0,0.0,0.0
2024-11-08 00:00:00+09:00,200500.0,203000.0,198800.0,200500.0,3031573,0.0,0.0,0.0
